観測所ID,地点名,かな,都道府県,地方,緯度,経度,標高(m),種別,観測要素,気象庁ページURL,状態,観測期間
64206,上北山,カミキタヤマ,奈良県,近畿,34.136667,136.005,334,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=64&block_no=0957&year=&month=&day=&view=,現役,
64227,風屋,カゼヤ,奈良県,近畿,34.045,135.786667,301,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=64&block_no=1228&year=&month=&day=&view=,現役,
65026,かつらぎ,カツラギ,和歌山県,近畿,34.31,135.528333,142,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1342&year=&month=&day=&view=,現役,
65036,友ケ島,トモガシマ,和歌山県,近畿,34.28,134.998333,44,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1457&year=&month=&day=&view=,現役,
65042,和歌山,ワカヤマ,和歌山県,近畿,34.228333,135.163333,14,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=47777&year=&month=&day=&view=,現役,
65061,高野山,コウヤサン,和歌山県,近畿,34.221667,135.59,801,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=0645&year=&month=&day=&view=,現役,
65121,清水,シミズ,和歌山県,近畿,34.086667,135.425,240,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1063&year=&month=&day=&view=,現役,
65162,龍神,リュウジン,和歌山県,近畿,33.945,135.556667,410,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1089&year=&month=&day=&view=,現役,
65201,川辺,カワベ,和歌山県,近畿,33.893333,135.216667,84,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1485&year=&month=&day=&view=,現役,
65256,栗栖川,クリスガワ,和歌山県,近畿,33.791667,135.513333,160,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=0971&year=&month=&day=&view=,現役,
65276,新宮,シングウ,和歌山県,近畿,33.686667,135.97,18,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=0649&year=&month=&day=&view=,現役,
65288,南紀白浜,ナンキシラハマ：南紀白浜空港,和歌山県,近畿,33.661667,135.363333,89,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1589&year=&month=&day=&view=,現役,
65306,西川,ニシカワ,和歌山県,近畿,33.638333,135.71,150,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=1347&year=&month=&day=&view=,現役,
65356,潮岬,シオノミサキ,和歌山県,近畿,33.45,135.756667,68,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=65&block_no=47778&year=&month=&day=&view=,現役,
66046,上長田,カミナガタ,岡山県,中国,35.296667,133.725,430,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=1328&year=&month=&day=&view=,現役,
66091,千屋,チヤ,岡山県,中国,35.103333,133.435,525,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=1330&year=&month=&day=&view=,現役,
66127,奈義,ナギ,岡山県,中国,35.111667,134.17,212,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=1140&year=&month=&day=&view=,現役,
66136,今岡,イマオカ,岡山県,中国,35.098333,134.325,207,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0655&year=&month=&day=&view=,現役,
66171,久世,クセ,岡山県,中国,35.068333,133.753333,144,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0656&year=&month=&day=&view=,現役,
66186,津山,ツヤマ,岡山県,中国,35.063333,134.008333,146,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=47756&year=&month=&day=&view=,現役,
66221,新見,ニイミ,岡山県,中国,34.943333,133.518333,393,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0658&year=&month=&day=&view=,現役,
66296,福渡,フクワタリ,岡山県,中国,34.866667,133.903333,63,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0663&year=&month=&day=&view=,現役,
66306,和気,ワケ,岡山県,中国,34.815,134.183333,35,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0664&year=&month=&day=&view=,現役,
66336,高梁,タカハシ,岡山県,中国,34.791667,133.61,60,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0930&year=&month=&day=&view=,現役,
66346,日応寺,ニチオウジ：岡山空港,岡山県,中国,34.756667,133.855,239,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=1531&year=&month=&day=&view=,現役,
66408,岡山,オカヤマ,岡山県,中国,34.685,133.925,5,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=47768&year=&month=&day=&view=,現役,
66421,虫明,ムシアゲ,岡山県,中国,34.681667,134.206667,10,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0668&year=&month=&day=&view=,現役,
66446,倉敷,クラシキ,岡山県,中国,34.59,133.768333,3,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0669&year=&month=&day=&view=,現役,
66481,笠岡,カサオカ,岡山県,中国,34.501667,133.495,0,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0919&year=&month=&day=&view=,現役,
66501,玉野,タマノ,岡山県,中国,34.486667,133.95,2,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=66&block_no=0670&year=&month=&day=&view=,現役,
67016,高野,タカノ,広島県,中国,35.033333,132.901667,570,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0947&year=&month=&day=&view=,現役,
67106,三次,ミヨシ,広島県,中国,34.811667,132.85,159,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0674&year=&month=&day=&view=,現役,
67116,庄原,ショウバラ,広島県,中国,34.86,133.023333,300,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0675&year=&month=&day=&view=,現役,
67151,大朝,オオアサ,広島県,中国,34.768333,132.463333,399,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0676&year=&month=&day=&view=,現役,
67191,油木,ユキ,広島県,中国,34.763333,133.278333,510,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=1325&year=&month=&day=&view=,現役,
67212,加計,カケ,広島県,中国,34.61,132.32,210,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0677&year=&month=&day=&view=,現役,
67292,三入,ミイリ,広島県,中国,34.545,132.53,70,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0950&year=&month=&day=&view=,現役,
67316,世羅,セラ,広島県,中国,34.583333,133.05,350,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0681&year=&month=&day=&view=,現役,
67326,府中,フチュウ,広島県,中国,34.561667,133.231667,70,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0951&year=&month=&day=&view=,現役,
67376,東広島,ヒガシヒロシマ,広島県,中国,34.416667,132.7,224,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0683&year=&month=&day=&view=,現役,
67386,本郷,ホンゴウ：広島空港,広島県,中国,34.435,132.918333,331,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=1472&year=&month=&day=&view=,現役,
67401,福山,フクヤマ,広島県,中国,34.446667,133.246667,2,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=47767&year=&month=&day=&view=,現役,
67421,廿日市津田,ハツカイチツタ,広島県,中国,34.365,132.19,317,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=1326&year=&month=&day=&view=,現役,
67437,広島,ヒロシマ,広島県,中国,34.398333,132.461667,4,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=47765&year=&month=&day=&view=,現役,
67461,竹原,タケハラ,広島県,中国,34.33,132.981667,5,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0686&year=&month=&day=&view=,現役,
67471,生口島,イクチジマ,広島県,中国,34.278333,133.123333,3,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0687&year=&month=&day=&view=,現役,
67496,大竹,オオタケ,広島県,中国,34.221667,132.22,1,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=0688&year=&month=&day=&view=,現役,
67511,呉,クレ,広島県,中国,34.24,132.55,4,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=47766&year=&month=&day=&view=,現役,
67576,呉市蒲刈,クレシカマガリ,広島県,中国,34.165,132.748333,48,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=67&block_no=1606&year=&month=&day=&view=,現役,
68022,西郷,サイゴウ,島根県,中国,36.203333,133.333333,27,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=47740&year=&month=&day=&view=,現役,
68046,西郷岬,サイゴウミサキ：隠岐空港,島根県,中国,36.178333,133.323333,80,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1473&year=&month=&day=&view=,現役,
68056,海士,アマ,島根県,中国,36.096667,133.096667,3,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1307&year=&month=&day=&view=,現役,
68091,鹿島,カシマ,島根県,中国,35.52,132.983333,3,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0693&year=&month=&day=&view=,現役,
68121,斐川,ヒカワ：出雲空港,島根県,中国,35.413333,132.89,2,アメダス,気温 / 降水量 / 風 / 積雪,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0694&year=&month=&day=&view=,現役,
68132,松江,マツエ,島根県,中国,35.456667,133.065,17,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=47741&year=&month=&day=&view=,現役,
68156,出雲,イズモ,島根県,中国,35.331667,132.73,20,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1310&year=&month=&day=&view=,現役,
68246,大田,オオダ,島根県,中国,35.19,132.496667,30,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0697&year=&month=&day=&view=,現役,
68261,掛合,カケヤ,島根県,中国,35.196667,132.815,215,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0698&year=&month=&day=&view=,現役,
68276,横田,ヨコタ,島根県,中国,35.173333,133.103333,369,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0699&year=&month=&day=&view=,現役,
68306,赤名,アカナ,島根県,中国,35.001667,132.711667,444,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1320&year=&month=&day=&view=,現役,
68351,川本,カワモト,島根県,中国,34.976667,132.491667,132,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0701&year=&month=&day=&view=,現役,
68376,浜田,ハマダ,島根県,中国,34.896667,132.07,19,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=47755&year=&month=&day=&view=,現役,
68401,瑞穂,ミズホ,島根県,中国,34.853333,132.53,327,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1094&year=&month=&day=&view=,現役,
68431,弥栄,ヤサカ,島根県,中国,34.776667,132.108333,380,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1321&year=&month=&day=&view=,現役,
68456,高津,タカツ：石見空港,島根県,中国,34.675,131.79,54,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1474&year=&month=&day=&view=,現役,
68462,益田,マスダ,島根県,中国,34.686667,131.85,22,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0704&year=&month=&day=&view=,現役,
68516,津和野,ツワノ,島根県,中国,34.461667,131.77,165,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=0707&year=&month=&day=&view=,現役,
68541,吉賀,ヨシカ,島根県,中国,34.391667,131.893333,250,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=68&block_no=1592&year=&month=&day=&view=,現役,
69006,境,サカイ,鳥取県,中国,35.543333,133.235,2,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=47742&year=&month=&day=&view=,現役,
69021,塩津,シオツ,鳥取県,中国,35.523333,133.566667,15,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=1231&year=&month=&day=&view=,現役,
69041,青谷,アオヤ,鳥取県,中国,35.52,133.996667,13,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=0709&year=&month=&day=&view=,現役,
69052,湖山,コヤマ：鳥取空港,鳥取県,中国,35.53,134.165,15,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=1519&year=&month=&day=&view=,現役,
69061,岩井,イワイ,鳥取県,中国,35.558333,134.36,19,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=0711&year=&month=&day=&view=,現役,
69076,米子,ヨナゴ,鳥取県,中国,35.433333,133.338333,7,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=47744&year=&month=&day=&view=,現役,
69101,倉吉,クラヨシ,鳥取県,中国,35.473333,133.838333,8,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=0713&year=&month=&day=&view=,現役,
69122,鳥取,トットリ,鳥取県,中国,35.486667,134.238333,7,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=47746&year=&month=&day=&view=,現役,
69246,智頭,チズ,鳥取県,中国,35.263333,134.24,182,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=69&block_no=0718&year=&month=&day=&view=,現役,
